iter	Logloss
277	0.5520849778
278	0.5514334863
279	0.5514334847
280	0.5514334831
281	0.5514334653
282	0.5514334621
283	0.5514266853
284	0.5514266511
285	0.5510614543
286	0.5510614313
287	0.5510614164
288	0.5509523647
289	0.5509523617
290	0.5509523545
291	0.5509523531
292	0.5509523372
293	0.5509523343
294	0.54924461
295	0.5491744222
296	0.5486094915
297	0.5486094252
298	0.5459003416
299	0.5459002908
300	0.5459002865
301	0.5459002691
302	0.5459002271
303	0.54589996
304	0.5458998356
305	0.5458997551
306	0.5458997408
307	0.5458997125
308	0.5458996601
309	0.5458995954
310	0.5458995225
311	0.5458994615
312	0.5458993285
313	0.5458575397
314	0.5458575289
315	0.5458575027
316	0.5453442621
317	0.544998293
318	0.5449982831
319	0.5449981932
320	0.5445055966
321	0.5445054929
322	0.5444972041
323	0.5444971817
324	0.5444971779
325	0.5444971626
326	0.5441026129
327	0.5441025729
328	0.5417019185
329	0.5417019142
330	0.5417018969
331	0.5399919377
332	0.5399918378
333	0.5399917982
334	0.5395903364
335	0.5395903049
336	0.5395902445
337	0.5395592386
338	0.5395591849
339	0.5395591531
340	0.5395591058
341	0.5395589396
342	0.5377129393
343	0.5377129357
344	0.5374827663
345	0.5374827646
346	0.5374827629
347	0.537482736
348	0.5370501539
349	0.5370500198
350	0.5369165373
351	0.5369165051
352	0.5369164941
353	0.5369164832
354	0.5369163599
355	0.5369163574
356	0.5369163371
357	0.5362762937
358	0.5362762427
359	0.5362761853
360	0.5362761828
361	0.5362761625
362	0.5361818317
363	0.5361817968
364	0.5358746067
365	0.5358745372
366	0.535874529
367	0.5353506909
368	0.5353506871
369	0.5353506834
370	0.5353506796
371	0.5353506646
372	0.5353505858
373	0.5344710942
374	0.5344710779
375	0.5344710738
376	0.5344708419
377	0.5344707537
378	0.5344707502
379	0.5344707182
380	0.5344706724
381	0.5344706661
382	0.5344706387
383	0.5341998478
384	0.5341998464
385	0.5341998189
386	0.5341998076
387	0.5341998048
388	0.5340619842
389	0.5340619629
390	0.5340619421
391	0.5340618499
392	0.5337083116
393	0.5337082947
394	0.5334382087
395	0.5321205733
396	0.5321205644
397	0.5321205607
398	0.5321205256
399	0.5321205159
400	0.5319663658
401	0.5319663649
402	0.5319663583
403	0.5304014218
404	0.5301769628
405	0.5301769251
406	0.5301768202
407	0.5301487137
408	0.5301486822
409	0.5297490198
410	0.5296420773
411	0.5292826732
412	0.529282405
413	0.5292824018
414	0.5292823664
415	0.5292822683
416	0.5292822669
417	0.5292822612
418	0.5292821727
419	0.5292821725
420	0.5292821724
421	0.5287958987
422	0.5275369494
423	0.5270978542
424	0.5270978037
425	0.5270978002
426	0.5270977967
427	0.5270977933
428	0.5269349957
429	0.526934994
430	0.5269349924
431	0.5269349858
432	0.5269349792
433	0.5269349634
434	0.5269349602
435	0.5265560401
436	0.5265560066
437	0.5263527693
438	0.5263527201
439	0.5263526667
440	0.526352664
441	0.5263526612
442	0.5263526312
443	0.5252735199
444	0.5249442256
445	0.5249442237
446	0.5249442161
447	0.5249441945
448	0.5249441908
449	0.5249441761
450	0.5249441416
451	0.5249441028
452	0.5249440653
453	0.5246139804
454	0.5246139741
455	0.5246139678
456	0.5244784048
457	0.5244783725
458	0.524478371
459	0.5244782813
460	0.5244782529
461	0.5244781826
462	0.5244781573
463	0.5244781406
464	0.5244781243
465	0.5244781158
466	0.5244773268
467	0.5244773249
468	0.524477304
469	0.5244772901
470	0.5243165408
471	0.5230063584
472	0.5230063494
473	0.5230063494
474	0.5230063494
475	0.5229222912
476	0.522921294
477	0.5229212779
478	0.5229212711
479	0.5229212707
480	0.5229212702
481	0.5228940179
482	0.5228940066
483	0.5228940027
484	0.5228639867
485	0.5228639767
486	0.5228639701
487	0.5228639651
488	0.5228639626
489	0.5228639572
490	0.5211863346
491	0.5211863209
492	0.5211863121
493	0.5209061782
494	0.520205702
495	0.5200750113
496	0.5198115781
497	0.5198115564
498	0.5198115423
499	0.5198115188
500	0.5198115175
501	0.5198115161
502	0.5198115051
503	0.5198115024
504	0.5198114912
505	0.5198114906
506	0.5196452684
507	0.519251099
508	0.5192482998
509	0.5192482958
510	0.5190184839
511	0.5190184638
512	0.5190184431
513	0.5190184413
514	0.5190184251
515	0.5190151019
516	0.5189964259
517	0.5189964252
518	0.5189964134
519	0.5189963953
520	0.5189963901
521	0.5189963739
522	0.5189963662
523	0.5189963636
524	0.5189963634
525	0.5188966479
526	0.5188755293
527	0.5188755288
528	0.5188755279
529	0.5188755195
530	0.5180045351
531	0.5180045351
532	0.5180045351
533	0.5180045351
534	0.5180029391
535	0.5180029304
536	0.5179133833
537	0.5179133739
538	0.5179133706
539	0.5179133644
540	0.5179133612
541	0.5179133393
542	0.5177718341
543	0.5148080703
544	0.5146343698
545	0.5146337971
546	0.5146337951
547	0.5146337944
548	0.5145522957
549	0.5145522946
550	0.5145522943
551	0.5145322684
552	0.5145322664
553	0.514532264
554	0.5142875401
555	0.5142875395
556	0.5142875392
557	0.5135067229
558	0.5135067229
559	0.5135067229
560	0.5135067223
561	0.5135067211
562	0.51350672
563	0.5130965327
564	0.5130965323
565	0.513096532
566	0.5130965316
567	0.512738835
568	0.512738835
569	0.512738835
570	0.5127388349
571	0.5127388347
572	0.5127388344
573	0.5127388342
574	0.512738834
575	0.5126184815
576	0.5126184812
577	0.5126184806
578	0.5126184801
579	0.5126184796
580	0.5126184792
581	0.5126184791
582	0.512395775
583	0.5123957748
584	0.5123957745
585	0.5114294481
586	0.5114294447
587	0.5114294429
588	0.511429441
589	0.5114294382
590	0.5114294381
591	0.5114187306
592	0.5114187283
593	0.5114187282
594	0.5112275094
595	0.5112275069
596	0.511227506
597	0.5112275038
598	0.5112275024
599	0.5112275005
600	0.5112274988
601	0.5112274972
602	0.5112274958
603	0.5112274955
604	0.5112274942
605	0.5112274941
606	0.5112274929
607	0.5112274929
608	0.5112274923
609	0.5112274913
610	0.5112274904
611	0.5112274896
612	0.5107516571
613	0.510751655
614	0.5107516531
615	0.5107516523
616	0.5107516522
617	0.5107516521
618	0.5094209237
619	0.5094209227
620	0.5092307562
621	0.5092307481
622	0.5091976359
623	0.5091976358
624	0.5091976357
625	0.5091976356
626	0.5091976355
627	0.5091890753
628	0.509189075
629	0.5091890626
630	0.5091418849
631	0.5091418847
632	0.5091418846
633	0.507951269
634	0.5079512552
635	0.5070240227
636	0.5069760979
637	0.5069760952
638	0.5069760924
639	0.5059255685
640	0.5059255663
641	0.5059255121
642	0.505925504
643	0.5053008673
644	0.5051411882
645	0.5051411545
646	0.5051411411
647	0.50514114
648	0.5051411309
649	0.5050419432
650	0.505041941
651	0.5050419169
652	0.505041901
653	0.5050418854
654	0.5049449732
655	0.5049449421
656	0.5048383456
657	0.5048383288
658	0.5048383285
659	0.5048045766
660	0.5048045359
661	0.5047704078
662	0.5047703836
663	0.5047703762
664	0.5047703558
665	0.5047428903
666	0.5047428891
667	0.5047428542
668	0.5047428298
669	0.5047428223
670	0.5047428214
671	0.5047178857
672	0.5047178784
673	0.5047178767
674	0.504717872
675	0.5047178549
676	0.5047178415
677	0.5047178336
678	0.5047178309
679	0.5047178133
680	0.5047178083
681	0.5047178031
682	0.5047177841
683	0.5047177744
684	0.5047177694
685	0.5047177536
686	0.5047177438
687	0.5047177401
688	0.5047177355
689	0.5047177257
690	0.5047177227
691	0.5047177206
692	0.5047177192
693	0.5045675728
694	0.5045675661
695	0.5044224072
696	0.5044224059
697	0.5044224034
698	0.5044223982
699	0.5042733456
700	0.5042733425
701	0.5042733423
702	0.5041410262
703	0.5041410174
704	0.5041410132
705	0.5041410129
706	0.5041104945
707	0.5040827798
708	0.5039623776
709	0.5039623709
710	0.5039623692
711	0.5039276822
712	0.5039276794
713	0.503927674
714	0.5029398239
715	0.5029398194
716	0.5029398188
717	0.5029398188
718	0.5029398187
719	0.5029398187
720	0.5029398187
721	0.5029398187
722	0.5023273895
723	0.502238341
724	0.502238328
725	0.5021161185
726	0.5021161095
727	0.5019929557
728	0.5019560617
729	0.5019560335
730	0.5019560329
731	0.5019559938
732	0.5018729183
733	0.5018728945
734	0.5018728885
735	0.5018728875
736	0.5016184995
737	0.5012490533
738	0.5011366878
739	0.5011366797
740	0.5004826944
741	0.4995246147
742	0.4994186399
743	0.499418606
744	0.4975709437
745	0.4975709123
746	0.4958873479
747	0.4943638995
748	0.4943638954
749	0.4943638739
750	0.4943638543
751	0.4942780367
752	0.494278035
753	0.4942440467
754	0.494244036
755	0.4941903905
756	0.4941903736
757	0.4941903665
758	0.4941903652
759	0.494190364
760	0.4941903581
761	0.4941903552
762	0.4941903457
763	0.4941903445
764	0.4941903355
765	0.4941903259
766	0.4941903098
767	0.4941903072
768	0.4941903022
769	0.4941903004
770	0.4941902969
771	0.4941902922
772	0.4941902824
773	0.4941902793
774	0.4941902789
775	0.4941902748
776	0.4941902662
777	0.494080497
778	0.4939220398
779	0.4925374715
780	0.4925374694
781	0.4925374667
782	0.4925374645
783	0.4925374603
784	0.4925374544
785	0.4925374526
786	0.4925374454
787	0.4925374388
788	0.4925374384
789	0.4925335565
790	0.4925335511
791	0.4925335499
792	0.4925335487
793	0.4925335487
794	0.4925335487
795	0.4925335474
796	0.4925335451
797	0.4925335407
798	0.4908956174
799	0.4904982243
800	0.490498222
801	0.4904982131
802	0.4904980963
803	0.4903375155
804	0.4903303518
805	0.4903303497
806	0.4903303428
807	0.4903303396
808	0.4903303388
809	0.4903303372
810	0.4903303357
811	0.4903303325
812	0.4903303307
813	0.4903303297
814	0.4903303296
815	0.4903303274
816	0.4903303273
817	0.4903303236
818	0.4903303224
819	0.4903303202
820	0.4903303187
821	0.4903303164
822	0.489203183
823	0.4892031816
824	0.4892031778
825	0.4892031745
826	0.4892031723
827	0.4892031676
828	0.4888216327
829	0.4887703681
830	0.4887703676
831	0.4887703674
832	0.488770367
833	0.4887703668
834	0.4877628282
835	0.4877580313
836	0.4877580312
837	0.4877580305
838	0.4877160623
839	0.4877160618
840	0.4877160617
841	0.4873351213
842	0.4873351212
843	0.4873351211
844	0.4873351211
845	0.487335121
846	0.4873351209
847	0.4873351209
848	0.4873351209
849	0.4873351155
850	0.4873351155
851	0.4873328763
852	0.4871548782
853	0.4870365348
854	0.4870365343
855	0.4869947462
856	0.4869947458
857	0.4869947454
858	0.4869947454
859	0.4869947453
860	0.486994745
861	0.4869947448
862	0.4869947446
863	0.4869947445
864	0.4869947444
865	0.4869543436
866	0.4869543433
867	0.486954343
868	0.4869543427
869	0.4860469765
870	0.4855730818
871	0.4854644678
872	0.4854644665
873	0.4854644653
874	0.4854644647
875	0.4854644636
876	0.4853658455
877	0.4853658442
878	0.4853658437
879	0.4853658426
880	0.4853658416
881	0.4853658415
882	0.4853526538
883	0.4853526533
884	0.4853526529
885	0.4853526525
886	0.4853526521
887	0.4853526514
888	0.4853526508
889	0.4853526506
890	0.4853526504
891	0.4852623191
892	0.4852142111
893	0.485214211
894	0.4852142103
895	0.48521421
896	0.4852142094
897	0.4849196257
898	0.4849196246
899	0.4849196246
900	0.4849196241
901	0.4849196221
902	0.4849196204
903	0.4849196196
904	0.4849196181
905	0.484919523
906	0.4849193585
907	0.4849193579
908	0.4849193568
909	0.4849193558
910	0.4849193556
911	0.4849193551
912	0.4849193546
913	0.4849193538
914	0.484919353
915	0.484888956
916	0.4848889553
917	0.484888955
918	0.4848889547
919	0.4848889541
920	0.4848889536
921	0.4847424715
922	0.4847424707
923	0.4847424705
924	0.4847424699
925	0.4847424697
926	0.4847424696
927	0.4847424695
928	0.484742469
929	0.4847424684
930	0.4847424682
931	0.4847293426
932	0.4847293253
933	0.4847293252
934	0.4847293248
935	0.4846940969
936	0.4846940968
937	0.4846940932
938	0.4844578919
939	0.4844578914
940	0.4844578902
941	0.4844181631
942	0.484418162
943	0.4844181617
944	0.4843820858
945	0.4843820854
946	0.4843820853
947	0.4843493249
948	0.4840045938
949	0.483687195
950	0.483687195
951	0.4831509798
952	0.4831509796
953	0.4831235869
954	0.4831119073
955	0.483111907
956	0.4831119067
957	0.4830795596
958	0.482782113
959	0.4827821125
960	0.4827821125
961	0.4827506681
962	0.482750668
963	0.4827506676
964	0.4827506673
965	0.4827506671
966	0.4827506669
967	0.4827506667
968	0.4827506665
969	0.4827506663
970	0.4827506661
971	0.4827506659
972	0.4824676275
973	0.4824676105
974	0.4824676101
975	0.48246761
976	0.4824676099
977	0.4824676096
978	0.4824676096
979	0.4824676093
980	0.482467609
981	0.4824676088
982	0.4824676086
983	0.4824676085
984	0.4823982855
985	0.4823982855
986	0.4823982854
987	0.4823982853
988	0.4823982853
989	0.4823982853
990	0.4823667398
991	0.4823667397
992	0.4823667397
993	0.4823667397
994	0.4823667397
995	0.4823667396
996	0.4823667396
997	0.4823667396
998	0.4823460657
999	0.4816173002
